filepath,class,mean,variance
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/a4e6ad37-83aa-4eec-ad15-339ba1cd9b70___JR_HL 9484_flipTB.JPG,healthy,0.5226572751998901,0.026574568822979927
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/77ce070f-fe40-432e-b675-157e2d61bb43___JR_HL 4050.JPG,healthy,0.4510582983493805,0.036981385201215744
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/a3a50495-2372-42b4-b57c-c3b80cfacfaa___JR_HL 4313.JPG,healthy,0.5129162669181824,0.028192728757858276
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/2c6f17e3-1e18-49e6-8e8f-094f2ef3b5c7___JR_HL 9463.JPG,healthy,0.6488246917724609,0.03590117394924164
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/9b497cf2-f77b-4bbc-8c3d-e4ce053d58cd___JR_HL 9749_180deg.JPG,healthy,0.5358392000198364,0.02611190266907215
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/3234e174-67e1-47ed-9240-0d0091b5378d___JR_HL 9567.JPG,healthy,0.5177794098854065,0.028035439550876617
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/cb82648e-af22-4475-894a-a215c8d8c09e___JR_HL 3976_180deg.JPG,healthy,0.48629048466682434,0.030256159603595734
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/db4be210-a2e9-449e-b618-64707d8ad2cf___JR_HL 9789_180deg.JPG,healthy,0.5437572002410889,0.03096935711801052
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/26f3d1b1-10a5-4e25-875c-e64b391e11bc___JR_HL 4068_flipTB.JPG,healthy,0.48829886317253113,0.042555078864097595
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/829e8a7a-c296-4a6a-acac-714ff68044f2___JR_HL 4003.JPG,healthy,0.44303813576698303,0.03130193054676056
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/92da1286-a52e-4ceb-bb92-2a6eba988a14___JR_HL 4177.JPG,healthy,0.4014820158481598,0.03940495848655701
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/e4a4adf6-5ad5-420f-bab7-64812af0ac2d___JR_HL 3977.JPG,healthy,0.47265568375587463,0.02960883267223835
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/18e3c122-617d-4eea-abe5-81e910e58a3c___JR_HL 9830_180deg.JPG,healthy,0.6481288075447083,0.031504541635513306
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/5ebfa4f5-0bcb-4055-a44b-612cbbfdeb96___JR_HL 3987.JPG,healthy,0.4657999277114868,0.03979449346661568
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/7570daf6-28e6-4aee-8583-209160f0cd5e___JR_HL 4139.JPG,healthy,0.5032919645309448,0.035352446138858795
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/a3f150fa-e692-4588-a797-ab260f45abcb___JR_HL 9637_flipTB.JPG,healthy,0.5554556846618652,0.028689319267868996
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/791a7d36-49d2-4b61-8fc9-bfab404a9124___JR_HL 9456.JPG,healthy,0.6837718486785889,0.029923638328909874
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/bc6df844-60dc-4e71-b7f0-81e2e2890597___JR_HL 4320.JPG,healthy,0.47238215804100037,0.03329687938094139
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/515f8058-9e91-4b9a-b74a-deb114fc3f39___JR_HL 9444_flipTB.JPG,healthy,0.6426339149475098,0.03745749592781067
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/26ec5c89-12f2-4aff-9ce1-b92028ff6885___JR_HL 4116_flipTB.JPG,healthy,0.5029042363166809,0.031336188316345215
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/5532a755-1cdd-4257-a188-aa8444e79f06___JR_HL 4305_180deg.JPG,healthy,0.48372355103492737,0.03576115146279335
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/0982e1cc-78e8-4bb0-8969-c534e5b0b14b___JR_HL 4097.JPG,healthy,0.3993830680847168,0.035896409302949905
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/a2b5cb26-c367-40cf-a881-add3734097c1___JR_HL 4045_flipTB.JPG,healthy,0.46830251812934875,0.02950242906808853
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/8db247a7-bd72-4cbd-9b3a-808045c929d6___JR_HL 4229.JPG,healthy,0.46020224690437317,0.03553787246346474
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/cd687fc8-fab4-49c0-a751-e6d111549c78___JR_HL 4240_flipTB.JPG,healthy,0.46278277039527893,0.036365482956171036
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/7bc96ca4-67f9-45c7-934e-b2d7f1bd36d3___JR_HL 4185.JPG,healthy,0.4807760417461395,0.03690451383590698
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/124e5b7b-dc6a-4b5a-8f4e-b22ed738b5fc___JR_HL 9455.JPG,healthy,0.6612674593925476,0.03147474303841591
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/ebedbe48-ede7-49f1-beb0-6df1375f74d7___JR_HL 4117_flipTB.JPG,healthy,0.4936750829219818,0.021947354078292847
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/534159ca-ce41-470a-bce3-729af336d250___JR_HL 9809_180deg.JPG,healthy,0.5451040863990784,0.0383458249270916
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/048daa26-d38c-477a-96b8-018b3d4ba386___JR_HL 9767.JPG,healthy,0.5650155544281006,0.029398225247859955
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/c3101d4e-19b3-4959-92a4-b1b8c88d0bec___JR_HL 3994_flipTB.JPG,healthy,0.48877546191215515,0.029411042109131813
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/546768e6-1a6b-4489-85e7-1fa6e87072d3___JR_HL 3931.JPG,healthy,0.4644952118396759,0.031046530231833458
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/d1c378ef-57e4-4ebc-b3f2-e34f6b2441d2___JR_HL 4098.JPG,healthy,0.4497063159942627,0.02906961180269718
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/55df59e1-73fb-4feb-8099-0b832bb3fb81___JR_HL 9754.JPG,healthy,0.5559939742088318,0.039851728826761246
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/35457722-0a92-4019-906e-5f7933f326d7___JR_HL 4056_flipTB.JPG,healthy,0.4081433117389679,0.03390657901763916
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/88fd947e-a850-4e0c-9dff-8984478b04e1___JR_HL 3984_flipTB.JPG,healthy,0.44595611095428467,0.03296317532658577
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/3c3e26f4-6a9e-4d98-9e4c-1bed9d51e7b3___JR_HL 4225.JPG,healthy,0.4288645088672638,0.03679891303181648
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/df2935bd-3e9b-4da1-8bba-5a449503f773___JR_HL 9508_180deg.JPG,healthy,0.5916339755058289,0.04002310335636139
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/534159ca-ce41-470a-bce3-729af336d250___JR_HL 9809.JPG,healthy,0.545105516910553,0.03834565356373787
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/6799a92a-334c-4147-bc38-267abda01076___JR_HL 9441_flipTB.JPG,healthy,0.7089846730232239,0.03514261916279793
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/8c1abb7e-703e-4c23-9e3e-d2893b8abe3a___JR_HL 4048_flipTB.JPG,healthy,0.4460463523864746,0.03521786257624626
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/9dde3b7f-8e56-4469-8490-9ced3fca4374___JR_HL 9663_180deg.JPG,healthy,0.6654260754585266,0.03257245570421219
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/41f17695-d346-4824-a76d-a0f22cf6cb05___JR_HL 9700_flipTB.JPG,healthy,0.5671887397766113,0.03568311408162117
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/d699b1fd-0743-4406-b7b2-72ced5b5090c___JR_HL 9730.JPG,healthy,0.5233126878738403,0.031347084790468216
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/167f246d-d93a-4a00-bcb0-5b189400a0ee___JR_HL 9547_flipTB.JPG,healthy,0.6363170742988586,0.029062381014227867
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/e0f4ea8e-63d9-4440-8330-82ac0e34f881___JR_HL 9799.JPG,healthy,0.6086335182189941,0.026404211297631264
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/70bab855-a953-4713-bd17-fd45933c90a0___JR_HL 9667_180deg.JPG,healthy,0.6454375386238098,0.02936653606593609
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/0e74a030-4b86-4c3f-8944-31e68d1911ba___JR_HL 4016.JPG,healthy,0.40036121010780334,0.03613428398966789
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/22cbfe56-85b9-4e13-8a75-faaddd496d26___JR_HL 4197.JPG,healthy,0.5114821791648865,0.03589595854282379
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/ecf3ae61-8dea-41ee-838d-818507405409___JR_HL 9470.JPG,healthy,0.7435203194618225,0.03612419590353966
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/d1a34701-e731-4002-ba7b-84da2ebf12ad___JR_HL 4148_flipTB.JPG,healthy,0.5038679838180542,0.03577077388763428
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/c64db855-ec89-47dd-bde3-245b122387d4___JR_HL 4170.JPG,healthy,0.5345063805580139,0.023297501727938652
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/7c438709-cbee-4ece-96fb-b3264ed0a7f0___JR_HL 3942_flipTB.JPG,healthy,0.4427386224269867,0.029511980712413788
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/2ec85830-0180-46fa-878e-836da1d0d0c2___JR_HL 4322.JPG,healthy,0.4675242602825165,0.03163086995482445
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/eafefde7-3a21-4a76-bd73-1d20d6eee535___JR_HL 9628.JPG,healthy,0.5459771156311035,0.034732840955257416
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/ead906bb-4bf6-4adf-b9c9-05248df3e776___JR_HL 9671_180deg.JPG,healthy,0.6614099144935608,0.035314761102199554
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/e488b116-6b54-43e7-8b4e-232eb434941b___JR_HL 9425.JPG,healthy,0.6939427852630615,0.02874801866710186
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/cf3bdc72-a14c-4b7e-a58d-48e0d7c4a582___JR_HL 9788_flipTB.JPG,healthy,0.5489692091941833,0.030421875417232513
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/ac32e22a-5841-4531-8d5a-84f8c5288f4a___JR_HL 9845.JPG,healthy,0.5665496587753296,0.01975754275918007
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/d8d56350-2b4a-49e3-9cad-0e3317777b67___JR_HL 4289.JPG,healthy,0.44677162170410156,0.03261426463723183
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/c6ea1d38-a31a-470f-8b41-21198c7863eb___JR_HL 4188_flipTB.JPG,healthy,0.4547310769557953,0.03135308250784874
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/e97b5080-6218-4090-a227-dbabab0923da___JR_HL 9598_180deg.JPG,healthy,0.5779775977134705,0.025162920355796814
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/a86c3594-fe38-4647-9642-0695ce9ec40e___JR_HL 9688.JPG,healthy,0.5332350134849548,0.03741786256432533
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/eaf3b9b2-6372-4333-b1ff-297485cd3656___JR_HL 9565_180deg.JPG,healthy,0.5646011829376221,0.03535573184490204
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/162dc895-00e6-4f02-ab49-a7030ec8984d___JR_HL 9445_180deg.JPG,healthy,0.6369466781616211,0.03358815982937813
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/53e48eeb-608e-4660-9297-a5ff6f193e48___JR_HL 9792.JPG,healthy,0.5941786766052246,0.034596893936395645
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/84c23631-9763-4f3e-8b3c-775ac54bd557___JR_HL 9853_flipTB.JPG,healthy,0.5861867666244507,0.028706872835755348
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/9d22266e-c5f3-4e5f-9c18-93ad8cf76f1c___JR_HL 9588_180deg.JPG,healthy,0.7184229493141174,0.02522343210875988
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/e9608c30-5177-4a98-82b9-9acd685c6673___JR_HL 9768.JPG,healthy,0.5067144632339478,0.03726483881473541
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/58a35a59-b63b-446e-a405-8e2e50f28b14___JR_HL 3930_180deg.JPG,healthy,0.49539533257484436,0.030622810125350952
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/9c1ddac2-44fa-4a3a-b7cb-4ab597faf089___JR_HL 4070.JPG,healthy,0.4972560405731201,0.03628086671233177
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/0b2ed0b4-a6e1-4fb3-82dc-47f903f3d0a9___JR_HL 9603.JPG,healthy,0.5667316913604736,0.02055060863494873
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/2090ddbb-9efc-4954-8971-432fa56dbd6f___JR_HL 4269_180deg.JPG,healthy,0.460315078496933,0.037331126630306244
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/9ae1a6c3-51f1-4781-80e8-a34b7b0c8973___JR_HL 4232_flipTB.JPG,healthy,0.43907153606414795,0.030094360932707787
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/2ba65d50-5906-436a-9dee-f23a7e82484f___JR_HL 3991.JPG,healthy,0.48395368456840515,0.02908739447593689
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/c4720744-b5a7-4cb2-8d61-b4f42d03d035___JR_HL 9783_180deg.JPG,healthy,0.545200765132904,0.031971268355846405
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/18e3c122-617d-4eea-abe5-81e910e58a3c___JR_HL 9830.JPG,healthy,0.6481301188468933,0.031505536288022995
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/991f9446-4cb6-41a8-b6ef-c2ee9e500c7b___JR_HL 9735.JPG,healthy,0.517335832118988,0.03331642225384712
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/344ccdfc-3269-4b18-aeb8-a57fbd8b5de3___JR_HL 9541.JPG,healthy,0.7225940823554993,0.028562264516949654
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/a6f2b377-2668-4f0d-98a3-cbb67f20c867___JR_HL 4013_180deg.JPG,healthy,0.40643033385276794,0.03482084348797798
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/bacb46de-7443-49ff-a0d9-c5b60a83f2c0___JR_HL 4256_flipTB.JPG,healthy,0.4460890293121338,0.03624879941344261
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/263640d8-3279-4568-998c-e98f6e991b44___JR_HL 9865_180deg.JPG,healthy,0.601347804069519,0.021103722974658012
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/bcbb8047-c1a7-4728-a5fa-b07e784f9bc5___JR_HL 4121_180deg.JPG,healthy,0.5026599764823914,0.026890086010098457
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/6e825c91-1907-4ad8-8ae4-50962f2b1b15___JR_HL 9877 copy_180deg.JPG,healthy,0.5755837559700012,0.03150700405240059
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/36a18c6b-0437-43b1-b84d-ce9f423e9421___JR_HL 9627.JPG,healthy,0.5022371411323547,0.037107713520526886
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/b8b81fac-673a-4f90-849e-b1fa9cd255df___JR_HL 4060_180deg.JPG,healthy,0.455814391374588,0.032436735928058624
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/91877ab2-d8bb-4743-815a-6e55e833b3b9___JR_HL 4310_flipTB.JPG,healthy,0.4456130266189575,0.03277773782610893
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/69de380a-4fd8-4c50-bdff-a983495dcd8c___JR_HL 4175_flipTB.JPG,healthy,0.4583805799484253,0.03456474095582962
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/c4ef4ce3-b528-4cd8-8042-f23a980990c9___JR_HL 9668_flipTB.JPG,healthy,0.5531485676765442,0.03368848189711571
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/1670e4fb-3f6e-4c6e-ae26-dc89663db582___JR_HL 9814.JPG,healthy,0.5875913500785828,0.03024144470691681
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/a684ee42-fe12-4ccb-ae9c-a55d4322a817___JR_HL 9876_180deg.JPG,healthy,0.7043033242225647,0.0394982174038887
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/ab3bea0d-8559-4f2b-ad4b-3dec4bc43036___JR_HL 9467_flipTB.JPG,healthy,0.6754224300384521,0.03577173128724098
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/e4fbf393-baea-4a95-9c4f-94606bffc2f9___JR_HL 9435.JPG,healthy,0.7075899243354797,0.027818279340863228
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/5145073c-b7b7-4127-b856-860a402ddd30___JR_HL 4191_180deg.JPG,healthy,0.4632076919078827,0.03138591721653938
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/af395454-9418-4504-ad49-a678f9d63302___JR_HL 4161_flipTB.JPG,healthy,0.4451778829097748,0.029893850907683372
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/abecd8d1-a54e-45c5-9240-1380f5291cf9___JR_HL 4193_180deg.JPG,healthy,0.44771304726600647,0.04098295792937279
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/b337e8a0-958c-48e3-9368-1d68fa26a493___JR_HL 4190.JPG,healthy,0.458199143409729,0.035558298230171204
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/e4d55b79-aba3-4d8b-97ac-a2122132a2aa___JR_HL 9597_flipTB.JPG,healthy,0.5785894989967346,0.02121439389884472
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/69f4388a-774e-450b-88ae-40e21ebe18d9___JR_HL 4040_180deg.JPG,healthy,0.44334375858306885,0.0367266871035099
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/3500f3de-9634-48fa-b032-3104b4863619___JR_HL 9661_flipTB.JPG,healthy,0.6113771796226501,0.02564668469130993
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/413329b7-e47e-415e-95c7-64525ebf4109___JR_HL 9866_flipTB.JPG,healthy,0.5306131839752197,0.04428290203213692
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/162dc895-00e6-4f02-ab49-a7030ec8984d___JR_HL 9445.JPG,healthy,0.6369484663009644,0.03358723595738411
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/b1735d5c-0638-4299-95a0-eb94cfcfd151___JR_HL 9715_flipTB.JPG,healthy,0.5311998724937439,0.037665460258722305
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/c64db855-ec89-47dd-bde3-245b122387d4___JR_HL 4170_flipTB.JPG,healthy,0.5345064401626587,0.02329750917851925
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/b56db96a-1581-4432-8d44-0d1884912a47___JR_HL 9894_180deg.JPG,healthy,0.5868669152259827,0.0284037496894598
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/e6b37a71-e89d-40e7-8675-21246271756a___JR_HL 9450.JPG,healthy,0.6300467252731323,0.03181556239724159
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/57d4402b-e444-4702-86af-f18b6f5bd705___JR_HL 9725_flipTB.JPG,healthy,0.5229600071907043,0.03603879734873772
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/28dcd2d6-3ce5-447b-ac11-ef86f4e1a2f7___JR_HL 9660_180deg.JPG,healthy,0.5920161008834839,0.02796446532011032
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/e22e74d7-7cc6-4e83-a494-cf022c809544___JR_HL 9887_180deg.JPG,healthy,0.6069194674491882,0.024266580119729042
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/b13a43b6-a7f4-4922-9315-12398bb130fe___JR_HL 4270_flipTB.JPG,healthy,0.4281514585018158,0.054890941828489304
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/90f22e39-5ee0-4973-ae80-ef987d05990a___JR_HL 4085.JPG,healthy,0.4446546137332916,0.03648099675774574
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/85cfbde6-c86e-487a-8a6f-c8d2db72d9af___JR_HL 9888_180deg.JPG,healthy,0.5656962990760803,0.030952485278248787
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/036b575a-cbe7-45a4-8b97-15b7ecdf3dee___JR_HL 9600_flipTB.JPG,healthy,0.6032088994979858,0.027243247255682945
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/df95bcf4-3948-4770-bd4f-0d05a23264ed___JR_HL 4253_180deg.JPG,healthy,0.46275708079338074,0.04374781623482704
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/01958ee7-f585-4956-90aa-a40dc79102d4___JR_HL 9836.JPG,healthy,0.5960493683815002,0.02424495480954647
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/1716865b-73f8-4636-8a50-a9edc47aabfc___JR_HL 9782.JPG,healthy,0.5423087477684021,0.03401373326778412
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/24695149-1c3d-406e-8468-086d5020a7a5___JR_HL 4282.JPG,healthy,0.47304973006248474,0.03744441270828247
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/011f07d1-8813-4a63-99c7-e274ab5cc261___JR_HL 4165_180deg.JPG,healthy,0.43847593665122986,0.03197382017970085
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/326920ea-c28f-4444-a893-e3b00ecc5915___JR_HL 4198_flipTB.JPG,healthy,0.48525765538215637,0.035057082772254944
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/255be8f3-8c41-4b23-a4c2-138f9bf79f39___JR_HL 9706.JPG,healthy,0.6281266808509827,0.033460311591625214
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/a5f22940-d3e6-4ee0-84d1-be2110614d4a___JR_HL 9763_flipTB.JPG,healthy,0.5751032829284668,0.025683650746941566
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/c7003e27-49fe-4b61-a6d2-a72c7595f297___JR_HL 9893.JPG,healthy,0.7797896862030029,0.025330694392323494
input/datasets/cherry_leaf_dataset/cherry-leaves/train/healthy/a3a50495-2372-42b4-b57c-c3b80cfacfaa___JR_HL 4313_flipTB.JPG,healthy,0.5129160284996033,0.028192797675728798
